timestamp_ms,aX,aY,aZ,gX,gY,gZ,label
232370,-9.27,24.263,16.688,-1.021,-0.509,0.695,tempo
232571,2.473,-2.849,-1.824,-0.176,-0.959,0.133,tempo
232760,-1.817,7.819,7.513,-1.413,-1.269,-0.121,tempo
232955,1.982,1.946,4.233,1.284,2.026,0.077,tempo
233191,-0.326,-2.832,-2.976,-0.826,0.645,0.96,tempo
233385,-20.882,14.921,17.255,0.538,-1.965,-2.802,tempo
233671,-6.843,22.972,6.721,4.757,1.927,-0.29,tempo
233875,-1.087,-4.511,0.235,-0.24,1.603,0.572,tempo
234153,3.381,5.217,3.948,-2.404,-1.187,1.601,tempo
234462,-8.09,15.886,13.941,-2.162,-0.149,2.2,tempo
234772,-19.91,22.122,8.317,-1.464,-3.433,-1.124,tempo
234985,6.608,1.674,-4.238,0.823,0.192,-0.727,tempo
235186,-3.211,1.171,1.334,-2.112,-1.345,1.129,tempo
235374,-3.261,-3.002,-3.282,1.783,-2.593,-0.772,tempo
235592,2.909,0.642,-2.612,1.042,-1.637,-1.426,tempo
235831,-10.252,13.81,16.18,-1.398,0.458,1.871,tempo
236021,0.831,-1.908,1.159,1.169,-1.841,-0.172,tempo
236215,2.777,2.662,2.971,-2.236,-3.332,1.635,tempo
236415,-4.391,17.535,20.873,5.477,2.774,0.563,tempo
236621,-1.077,-3.179,-1.788,-0.489,2.669,1.034,tempo
236820,-20.473,27.038,4.07,-2.764,-1.918,1.85,tempo
237031,3.486,-2.102,-6.395,1.229,-1.743,-1.456,tempo
237340,-4.322,-1.539,5.653,2.155,3.85,-2.442,tempo
237536,-9.67,14.66,9.814,-5.362,-3.378,2.207,tempo
237833,-19.043,21.44,11.535,-2.674,-3.875,0.643,tempo
238142,-12.189,0.448,10.154,2.019,2.684,-1.654,tempo
238329,1.58,-0.563,-5.99,0.611,-2.989,-1.748,tempo
238526,-15.754,32.35,13.489,-0.545,1.402,-0.576,tempo
238790,-1.307,0.704,2.016,0.859,0.549,-0.199,tempo
238990,3.785,-0.323,4.824,-0.098,-3.435,-1.405,tempo
239271,-12.979,17.296,13.688,-0.239,-0.137,0.798,tempo
239557,-27.263,13.192,-0.812,-3.268,1.458,-2.351,tempo
239755,2.55,2.164,1.59,1.654,2.399,-0.075,tempo
239954,-14.734,24.849,22.331,-0.71,0.403,1.374,tempo
240230,-10.669,-0.85,-4.513,0.185,2.54,-0.193,tempo
240425,2.701,3.359,-4.889,-0.727,-1.736,-1.704,tempo
240625,-19.812,21.55,18.938,0.285,1.28,0.382,tempo
240871,-1.434,-2.138,1.465,0.162,-0.056,-0.84,tempo
241070,-1.657,5.777,4.673,-1.347,-0.831,-0.519,tempo
241351,-16.925,24.718,18.206,-1.875,0.136,2.096,tempo
241547,5.016,4.791,8.092,0.757,1.752,-1.526,tempo
241833,1.439,4.98,0.773,1.893,0.248,-1.417,tempo
245859,-19.388,13.592,23.315,-3.657,-3.073,-0.588,tempo
246055,4.779,-1.966,0.558,0.166,-2.271,-0.478,tempo
246249,-11.011,7.496,14.581,-2.318,-1.34,1.373,tempo
246447,1.132,-2.088,-1.602,0.514,0.631,0.823,tempo
246750,5.167,-0.797,-1.199,1.04,0.129,-0.3,tempo
246949,-6.026,5.339,5.207,-2.533,-0.872,2.399,tempo
247134,-1.76,-4.369,-0.488,2.196,1.289,0.48,tempo
247330,3.01,0.438,2.765,-1.119,-2.488,-0.97,tempo
247590,-16.362,18.067,15.258,0.368,-1.713,1.084,tempo
247784,-3.687,0.496,-1.374,-0.533,0.897,-1.384,tempo
248070,0.56,2.246,3.031,2.322,0.827,-1.957,tempo
248378,-0.634,2.308,-7.712,-3.91,-0.055,6.504,tempo
248571,-14.708,0.879,17.267,8.731,0.559,-4.386,tempo
248812,4.199,1.286,4.884,-0.535,-2.119,-0.419,tempo
249011,-15.306,15.51,18.138,-1.191,-0.939,1.66,tempo
249198,-0.352,-0.204,0.113,0.389,1.28,-0.119,tempo
249418,2.739,3.903,4.484,-2.701,-2.014,-0.009,tempo
249615,1.532,-0.991,5.239,3.685,2.944,-0.736,tempo
249897,-3.85,2.454,0.278,-0.879,1.035,0.584,tempo
250095,-3.701,5.116,5.806,-1.069,-1.956,-0.307,tempo
250377,-22.403,28.287,19.158,-0.15,0.25,-0.988,tempo
250575,-2.904,1.554,2.705,-2.448,2.128,-0.323,tempo
250775,-8.243,9.414,7.166,-0.704,-2.884,-0.531,tempo
251018,-6.5,8.729,8.839,3.967,0.971,-1.752,tempo
251326,-0.215,-3.11,-0.831,0.585,1.227,-1.032,tempo
251519,0.474,2.298,6.017,-1.251,-2.146,-1.012,tempo
251816,-11.224,16.496,14.028,-1.624,-1.697,1.928,tempo
252014,-1.937,-1.961,1.676,-0.408,1.339,-0.821,tempo
252297,2.241,4.7,8.006,1.234,1.558,-0.177,tempo
252494,-20.336,30.586,23.363,-0.731,1.318,0.273,tempo
252777,-2.21,-3.725,-2.198,0.111,0.132,-0.779,tempo
252974,2.258,2.512,-4.64,-0.29,-1.523,-1.622,tempo
253259,-9.759,3.958,13.915,-1.589,-1.714,1.301,tempo
253462,-9.792,-1.001,-2.804,0.932,1.598,-0.542,tempo
253737,3.759,-0.417,0.781,-0.64,-1.571,-0.066,tempo
253935,-9.29,14.071,16.704,-1.909,0.834,2.273,tempo
254220,-29.209,12.802,14.588,-2.945,-1.784,-3.86,tempo
254529,0.469,1.664,5.844,5.812,0.996,-1.372,tempo
254838,0.534,-1.664,-0.579,0.103,0.321,-0.565,tempo
255035,-0.493,1.286,3.876,-0.597,-1.227,-0.652,tempo
255230,1.437,1.7,1.712,3.349,2.571,-1.195,tempo
255496,0.132,-4.436,4.175,-0.059,1.859,-1.41,tempo
255695,-13.805,8.815,12.318,-0.751,-2.372,-1.078,tempo
255893,4.197,-0.053,-4.891,1.299,0.66,-0.3,tempo
256085,-6.342,5.411,4.463,-2.11,-1.175,1.842,tempo
256296,-6.984,-6.414,-0.381,3.008,-0.604,-1.252,tempo
256495,4.53,0.721,-2.399,-0.958,-1.235,-1.571,tempo
256776,-8.705,8.815,16.817,-0.683,0.634,1.92,tempo
256964,-0.352,-0.821,1.137,0.798,2.661,-1.884,tempo
257256,2.184,-1.015,3.065,0.529,-0.292,-0.741,tempo
257453,-21.014,27.924,27.1,-0.094,0.615,-0.44,tempo
257736,-3.833,-2.887,-2.397,-0.275,1.811,0.363,tempo
315584,3.886,-0.077,0.972,0.496,-0.456,0.268,tempo
315781,-8.203,8.796,8.241,-2.534,0.075,2.235,tempo
315976,-1.111,-0.891,0.17,-0.673,-0.014,-0.508,tempo
316176,1.391,2.636,2.646,-1.485,-0.706,-0.344,tempo
316366,0.184,2.054,1.544,2.83,1.058,-0.989,tempo
316556,-4.271,2.523,-1.161,-3.553,-1.053,2.612,tempo
316753,-5.792,-0.218,-3.67,0.687,0.805,0.053,tempo
316946,4.25,0.314,-0.261,-0.673,-1.669,-0.682,tempo
317136,-10.226,20.47,17.59,2.358,1.077,-0.168,tempo
317346,-2.274,-3.687,-4.499,0.369,1.893,0.003,tempo
317541,-21.888,8.042,7.108,-0.548,-1.227,0.085,tempo
317746,3.074,0.436,2.581,-0.595,-1.337,-0.452,tempo
317931,-15.39,29.774,32.52,2.245,3.311,1.034,tempo
318136,3.019,-1.753,0.299,-0.744,1.137,0.058,tempo
318326,-16.312,13.884,15.747,-0.975,-2.65,-1.512,tempo
318538,3.536,-0.503,-1.329,1.115,0.594,-0.331,tempo
318730,-10.053,13.185,13.827,-2.196,-1.398,1.796,tempo
318921,4.532,-3.191,-1.999,-0.98,1.38,1.325,tempo
319119,-1.267,6.404,7.286,-1.3,-1.46,-0.76,tempo
319323,3.546,1.432,-0.591,1.064,1.298,0.298,tempo
319515,-4.707,5.476,5.361,-1.709,-0.821,1.919,tempo
319707,0.658,-2.028,-2.193,0.062,-0.387,-0.612,tempo
319900,3.417,2.191,3.062,-2.044,-1.16,-0.298,tempo
320098,-7.216,12.361,3.208,4.022,3.39,0.274,tempo
320295,-0.481,-1.343,-1.281,-1.179,0.466,1.929,tempo
320672,1.705,1.561,-0.967,1.205,-0.833,-1.411,tempo
320915,-13.326,22.084,15.972,-3.359,0.109,1.954,tempo
321121,1.427,3.457,1.147,0.426,0.964,-0.437,tempo
321315,-4.934,7.954,2.95,-0.706,-1.255,-0.805,tempo
321520,2.093,0.761,-2.069,1.814,1.284,-0.433,tempo
321713,-1.13,-3.938,-1.468,-2.205,1.506,2.765,tempo
321900,-12.177,3.409,1.587,2.588,3.77,-1.489,tempo
322090,2.772,1.314,0.931,-0.078,-0.757,-0.521,tempo
322285,-16.609,27.332,18.636,4.717,1.757,-0.582,tempo
322483,1.846,-2.373,-0.213,-0.271,1.257,-0.099,tempo
322670,-28.659,10.211,19.676,-0.592,-1.381,-1.198,tempo
322866,3.23,-1.528,0.575,-0.868,-1.919,-0.539,tempo
323065,-12.23,14.583,12.649,-1.645,-0.38,2.028,tempo
323251,2.753,-1.173,0.091,-0.67,1.28,0.51,tempo
323444,-14.736,2.473,12.371,1.294,-0.702,-1.096,tempo
323637,5.306,1.36,-1.554,1.908,1.322,-0.282,tempo
323825,-4.98,5.976,1.453,-1.843,-0.295,2.1,tempo
324028,-3.129,-2.339,-5.215,-0.396,-1.212,-0.559,tempo
324226,1.542,0.74,-3.651,-0.069,-1.656,-1.133,tempo
324418,-20.966,21.146,19.3,0.653,0.837,1.555,tempo
324616,-4.377,-3.68,-3.007,0.132,2.202,-0.521,tempo
324817,-14.578,20.286,20.808,0.788,-3.183,-2.237,tempo
325003,4.865,-1.69,-2.581,0.547,-0.666,-0.142,tempo
325210,-5.729,10.97,11.389,-2.283,-0.98,1.656,tempo
325406,-1.305,-4.353,-4.654,0.855,0.372,-0.855,tempo
325596,4.073,0.292,-1.08,-2.298,-1.786,-0.95,tempo
325797,-9.625,19.146,16.865,6.968,0.904,-1.856,tempo
325997,-1.472,-2.545,-3.084,0.675,2.638,3.351,tempo
326211,-24.536,12.297,21.778,-2.723,-1.918,-0.886,tempo
326415,4.822,-1.554,-3.242,1.038,-0.164,-0.799,tempo
326627,-8.803,7.925,7.458,-2.36,-1.373,2.938,tempo
326836,-5.279,-2.962,-6.642,0.516,-0.127,-0.718,tempo
327050,2.66,2.054,0.014,-0.358,-0.725,-0.285,tempo
327241,-15.761,20.281,9.357,0.059,0.972,1.174,tempo
327433,0.038,-4.266,-0.558,0.381,1.529,0.195,tempo
327620,-24.739,11.866,20.928,0.489,-1.84,-1.487,tempo
327811,5.997,-1.422,-0.73,0.631,-1.352,-0.401,tempo
328000,-15.021,20.901,20.636,-1.659,0.075,1.467,tempo
328197,0.359,4.36,2.047,0.24,1.54,-0.907,tempo
328383,-3.433,7.276,3.989,-3.022,-2.042,0.222,tempo
328580,7.025,1.755,-1.211,0.292,1.504,0.972,tempo
328785,-2.172,2.318,-3.261,-1.45,-0.573,2.352,tempo
328987,-13.793,10.64,3.189,2.095,3.971,-3.096,tempo
329185,2.751,2.255,5.586,1.267,0.148,-0.763,tempo
329375,-22.043,26.492,19.817,-0.099,0.507,0.743,tempo
329565,0.9,4.108,3.369,-0.384,0.647,-1.071,tempo
329758,-15.191,14.574,14.624,-0.725,-2.297,-0.934,tempo
329955,4.721,-0.457,-1.513,0.858,0.504,-0.005,tempo
330151,-9.361,9.876,8.054,-4.996,-2.748,3.098,tempo
330346,-3.618,-7.408,-2.65,1.88,-0.593,-0.973,tempo
330532,5.938,-0.069,-2.16,-0.878,-2.606,-1.84,tempo
330727,-8.871,17.7,7.357,4.285,2.762,-1.006,tempo
330925,0.318,-5.16,-2.373,-1.025,1.78,2.208,tempo
331120,-27.43,-1.336,17.214,1.167,0.106,-0.742,tempo
331315,3.752,-3.05,-0.8,-0.64,-1.953,-0.134,tempo
331505,-7.314,19.436,17.751,-2.141,0.975,2.061,tempo
331704,-1.293,0.055,0.045,-0.367,2.786,-0.038,tempo
331898,-3.61,7.949,5.708,-2.114,-2.16,0.21,tempo
332097,3.213,0.089,2.279,1.572,1.492,0.969,tempo
332292,-2.274,-0.304,-3.168,-3.995,0.829,5.182,tempo
332495,-19.752,19.395,32.255,4.582,3.832,-5.318,tempo
332705,2.464,0.711,11.083,1.161,-1.501,-0.685,tempo
332900,-19.106,22.541,20.54,1.217,2.706,1.103,tempo
333095,-1.02,1.279,-1.614,-0.23,1.116,-0.018,tempo
333300,-6.469,9.608,7.14,-1.669,-2.905,-0.916,tempo
333505,3.572,0.476,-1.245,1.837,1.016,0.071,tempo
333705,-1.338,2.466,-5.825,-2.429,-0.817,4.057,tempo
333905,-21.354,7.807,26.695,5.019,1.609,-4.448,tempo
334105,1.623,3.929,7.479,1.356,0.593,0.033,tempo
334297,-14.552,25.649,22.98,-2.184,0.738,1.651,tempo
334500,-1.626,2.109,2.207,-1.164,-0.105,-0.613,tempo
334706,-2.164,6.78,8.569,-0.549,-1.139,-0.217,tempo
334915,0.007,3.33,2.55,0.895,1.561,0.622,tempo
335107,-2.581,-1.556,-2.883,-0.291,1.242,3.477,tempo
335295,-16.542,6.797,8.1,4.528,5.027,-3.579,tempo
335484,0.275,2.49,-3.431,1.356,-0.091,-1.161,tempo
335861,-3.548,-6.249,6.582,-1.6,1.727,-0.09,tempo
336110,-2.485,5.243,6.922,-1.494,-1.749,-0.838,tempo
336300,3.558,0.259,-0.405,2.155,0.57,-0.557,tempo
336490,-5.191,6.256,4.889,-3.229,0.715,2.186,tempo
336689,-16,2.813,12.419,1.193,2.496,-3.331,tempo
336885,1.389,-3.031,-2.741,-0.07,-0.86,-1.812,tempo
337081,-16.805,14.432,24.541,6.506,2.248,-0.209,tempo
337277,-0.438,-8.464,-2.878,0.725,1.576,1.552,tempo
337479,-26.94,10.357,23.942,-0.745,-2.5,1.27,tempo
337687,1.834,-0.654,-2.227,0.556,-0.851,-0.346,tempo
337882,-4.317,10.003,11.894,-2.622,-0.232,2.431,tempo
338072,-0.587,-2.954,-2.854,-0.101,2.04,0.004,tempo
338260,-1.209,3.852,3.946,-2.795,-2.411,-0.063,tempo
338450,-1.755,2.887,-1.592,2.678,1.948,-0.438,tempo
338647,-4.365,4.197,-4.623,-3.275,-0.862,4.61,tempo
338846,-33.871,21.617,20.399,1.64,-0.657,-0.639,tempo
339035,1.604,1.307,19.937,4.68,1.511,-1.497,tempo
339235,-14.147,21.691,6.503,-3.433,0.19,3.352,tempo
339437,-1.654,1.058,10.441,1.508,1.587,-4.515,tempo
339625,-6.795,11.377,8.033,1.586,-0.797,-1.456,tempo
339820,4.922,0.977,1.681,0.225,0.382,0.357,tempo
340009,-7.195,8.796,10.001,-2.367,-1.492,3.11,tempo
340199,-0.019,-4.029,-5.456,1.811,-0.119,-0.229,tempo
340397,4.223,2.061,1.367,-1.475,-2.538,-1.43,tempo
340594,-6.194,15.184,9.955,5.522,1.426,-1.54,tempo
340784,0.45,-4.805,-3.036,-2.132,3.014,3.18,tempo
340974,-32.544,24.792,17.772,1.124,-1.069,-1.63,tempo
341159,0.646,0.843,7.839,1.392,0.282,-0.42,tempo
341359,-24.217,28.467,20.7,-0.385,0.683,-0.135,tempo
341559,-0.012,-1.137,-1.733,-0.756,1.648,0.039,tempo
341766,-8.171,10.542,10.973,-1.162,-2.071,-0.951,tempo
341964,3.567,0.048,-1.061,1.563,1.028,-0.492,tempo
342174,-7.93,8.856,2.44,-1.844,-0.013,3.061,tempo
342379,-3.862,-0.757,-4.791,1.434,-0.213,-1.955,tempo
342564,3.12,2.389,2.047,-0.451,-2.293,-0.572,tempo
342754,-3.802,5.001,2.315,2.021,2.911,1.085,tempo
342949,2.653,-0.661,-5.291,-3.755,0.634,3.869,tempo
343138,-21.694,16.843,16.75,2.675,1.509,-2.742,tempo
343325,2.662,2.883,-1.346,0.749,-0.195,-0.876,tempo
343519,-19.915,23.64,19.642,-1.586,0.36,1.21,tempo
343718,1.856,-7.111,1.506,1.382,2.148,-0.658,tempo
343920,-11.349,6.543,13.048,-3.547,-3.89,0.816,tempo
344114,4.879,-1.384,-2.342,0.572,-0.375,0.043,tempo
344328,-8.49,6.56,5.274,-5.001,-1.843,3.217,tempo
344523,-3.926,-4.712,-3.369,1.127,-1.56,-0.578,tempo
344719,1.671,1.705,-2.102,-0.99,-3.153,-0.836,tempo
344913,-4.757,7.094,4.293,7.69,3.554,-2.494,tempo
345103,-2.021,-7.922,-4.913,-1.553,3.689,3.363,tempo
345304,-35.07,19.659,17.183,-0.899,0.195,-0.601,tempo
345501,7.298,-1.075,7.367,-2.283,-3.408,-1.471,tempo
345691,-14.698,17.277,24.466,-1.934,-0.474,2.244,tempo
345894,3.139,-1.343,-0.85,-1.193,1.043,0.303,tempo
346084,-3.067,7.764,9.972,0.377,-0.637,-1.161,tempo
346282,4.204,1.743,2.662,1.651,3.134,0.58,tempo
346487,0.326,-5.037,-6.455,-5.238,1.008,6.796,tempo
346684,-27.555,20.406,23.937,2.322,-2.791,-5.551,tempo
346890,-1.046,3.244,7.041,0.139,4.883,0.581,tempo
347079,-16.594,24.758,11.21,-2.4,-1.655,1.801,tempo
347285,-3.223,-2.614,3.256,0.208,-0.522,-1.629,tempo
347482,-13.329,9.397,11.681,-1.742,-2.08,-0.727,tempo
347684,3.496,1.132,-10.41,0.481,-0.58,-0.946,tempo
347884,-8.236,8.89,1.386,-3.013,-1.731,3.124,tempo
348086,-7.527,-5.899,-2.188,2.887,-0.45,-1.101,tempo
348284,3.005,1.891,-1.245,-0.268,-2.438,-1.102,tempo
348489,-17.245,30.864,30.847,6.769,1.701,-2.896,tempo
348680,-5.203,-3.505,-6.424,2.162,3.609,-1.171,tempo
348874,-16.594,14.724,17.87,0.177,-2.637,-2.231,tempo
349072,3.503,-2.327,-4.659,-0.671,-2.45,-0.631,tempo
349266,-13.24,13.982,16.814,0.145,0.761,1.269,tempo
349461,-1.257,-4.01,-0.912,1.375,1.188,-0.5,tempo
349665,3.227,2.988,2.298,-1.216,-3.153,0.409,tempo
349859,-9.622,12.151,7.642,3.736,2.778,-0.623,tempo
350048,-5.626,-3.287,-6.632,-3.068,1.57,1.951,tempo
350247,-52.162,-0.17,19.484,8.731,4.882,-8.731,tempo
350448,5.595,1.937,11.873,0.365,1.077,0.104,tempo
350649,-13.937,13.51,20.095,-0.652,0.682,1.719,tempo
351037,-6.479,8.147,5.679,-0.257,-0.19,-0.939,tempo
351286,-15.694,24.289,40.177,5.378,1.828,0.58,tempo
351489,1.75,-4.817,-1.274,-0.122,3.125,-0.637,tempo
351689,-15.876,16.52,16.597,-4.675,-5.237,-1.3,tempo
351881,3.089,-0.584,-2.607,-1.599,-4.033,-0.628,tempo
352074,-13.29,12.795,13.111,-3.071,-1.368,1.669,tempo
352274,-3.23,-1.944,-6.584,-0.18,2.473,-1.933,tempo
352471,-1.875,1.755,-2.31,0.22,-1.645,-0.531,tempo
352676,0.998,3.582,-2.782,0.746,0.702,0.913,tempo
352872,-0.881,-4.774,-6.349,-2.515,1.803,2.965,tempo
353082,-38.269,35.724,36.82,4.217,-0.408,-3.441,tempo
353284,1.276,1.87,5.047,0.54,2.869,0.105,tempo
353484,-12.711,18.581,21.486,-0.55,3.241,2.438,tempo
353682,-0.438,-1.223,7.891,-0.663,2.854,-2.295,tempo
353874,-11.325,-11.492,1.463,-5.009,-6.592,3.3,tempo
354064,5.875,2.492,-8.159,1.002,-0.293,-1.284,tempo
354254,-8.066,14.475,7.994,-2.629,-2.29,3.541,tempo
354454,-6.555,-2.251,-3.541,3.678,1.475,-2.122,tempo
354644,2.397,4.283,-1.061,0.018,-3.803,-0.744,tempo
354849,0.211,5.61,2.387,1.939,3.758,0.538,tempo
355040,-3.041,0.52,-7.786,0.925,1.551,2.696,tempo
355234,-39.873,24.26,34.307,1.51,-1.358,-8.731,tempo
355429,-0.429,5.377,1.147,-0.847,1.888,0.034,tempo
355617,-23.219,50.3,21.268,-2.467,-1.831,2.314,tempo
355809,-1.358,-7.362,4.472,-1.363,6.218,1.323,tempo
356001,-37.771,40.079,12.922,-2.775,-3.274,-2.418,tempo
356196,7.822,-4.319,11.605,1.265,0.786,-1.956,tempo
356396,-10.039,9.199,13.494,-3.054,4.909,1.759,tempo
356611,-0.575,-2.44,1.032,2.23,-4.761,-2.352,tempo
356816,0.362,19.822,5.89,-2.715,1.651,-0.044,tempo
357022,0.953,-0.843,-0.718,0.436,0.225,0.717,tempo
357221,-11.358,13.721,18.325,-0.092,5.672,-0.484,tempo
357426,-1.058,0.093,10.884,2.316,-2.156,-3.436,tempo
357625,5.892,-1.484,6.888,-2.22,-2.072,0.836,tempo
357824,0.809,7.348,-4.812,3.269,0.278,-2.353,tempo
358016,-0.783,0.438,-0.17,-2.37,-2.929,3.548,tempo
358226,-10.111,-1.161,6.436,8.361,2.248,-3.522,tempo
358419,5.198,-0.67,0.069,-0.619,-2.176,-1.013,tempo
358616,-15.179,28.824,16.103,7.555,5.431,-2.664,tempo
358805,-1.472,-3.156,-12.134,-0.632,-1.143,2.618,tempo
359000,-28.668,13.949,23.619,3.353,4.456,-7.831,tempo
359193,0.23,3.414,-4.597,0.755,-1.724,-1.064,tempo
359401,-9.989,26.334,24.555,-2.614,-3.509,2.069,tempo
359594,-2.38,-3.282,-5.392,-1.148,4.604,1.229,tempo
359793,-6.251,-20.071,2.133,-4.588,-6.827,3.791,tempo
359983,3.673,-3.235,3.22,0.642,-1.696,-0.255,tempo
360178,-7.417,-4.334,9.371,-1.663,1.543,1.004,tempo
360371,2.701,-2.966,2.43,-1.257,4.812,-0.968,tempo
360561,-6.946,26.899,12.139,1.738,-1.84,-3.689,tempo
360763,3.649,-2.665,-0.091,1.055,-1.723,-1.523,tempo
360959,-7.731,5.744,11.7,-1.897,-1.248,2.528,tempo
361153,-2.729,-4.606,1.535,2.526,1.015,-1.816,tempo
361349,1.695,2.741,-2.564,0.504,-3.674,-2.92,tempo
361538,-6.316,11.241,-4.812,3.331,2.772,-0.945,tempo
361733,-2.377,-0.204,-4.286,-3.295,0.256,4.081,tempo
361936,-30.284,8.432,26.068,7.801,-2.433,-3.183,tempo
362131,1.279,2.179,-2.2,0.898,-0.97,-2.622,tempo
362324,-16.585,28.393,33.945,5.374,4.568,1.25,tempo
362523,-2.394,-1.86,-7.185,-0.859,1.383,2.449,tempo
362831,1.841,1.779,-2.081,0.347,-0.243,-2.002,tempo
363047,-5.94,5.27,11.564,6.605,3.469,-0.278,tempo
363243,-0.821,0.898,-5.974,-2.834,-0.928,1.421,tempo
363447,-31.618,12.771,22,4.954,-3.702,-5.815,tempo
363642,0.263,4.511,1.858,1.544,1.285,-0.754,tempo
363950,-3.555,3.498,3.977,-2.323,-3.116,1.651,tempo
364178,-18.423,1.973,3.783,6.881,2.041,-1.897,tempo
364373,1.678,5.353,1.238,1.277,-0.268,-1.578,tempo
364563,-22.146,19.443,23.758,-1.567,1.681,1.765,tempo
364759,0.359,-3.045,-2.636,-1.949,2.944,1.663,tempo
364949,-17.77,-1.851,6.716,-7.181,-0.753,7.347,tempo
365148,4.515,-4.199,6.675,0.873,0.224,-0.842,tempo
365351,-8.861,10.52,8.085,-2.149,-0.191,1.595,tempo
365545,1.116,-2.703,0.002,-2.525,4.396,0.763,tempo
365733,-8.246,12.088,17.317,0.22,-4.731,-2.041,tempo
366129,-5.734,4.331,5.028,-2.218,-2.297,2.101,tempo
366372,-19.85,1.03,7.113,-0.795,1.658,-2.247,tempo
366569,2.519,3.8,4.008,1.212,-0.081,-1.374,tempo
366763,-13.297,33.435,20.391,-1.953,-0.478,1.291,tempo
366953,-2.871,-2.732,-3.632,-1.79,4.083,2.364,tempo
367148,-14.107,4.985,8.77,-3.189,-3.213,8.731,tempo
367333,5.143,-1.446,2.708,1.123,1.862,-0.734,tempo
367523,-10.886,7.238,11.837,-1.313,-1.626,1.218,tempo
367718,1.209,-1.535,4.389,-0.024,0.349,-0.878,tempo
367906,-5.27,12.656,4.973,-0.473,-4.427,-2.05,tempo
368100,2.741,0.124,-1.954,1.716,-1.489,-1.21,tempo
368290,-3.847,3.445,10.851,-2.917,0.329,2.13,tempo
368480,-2.286,-5.507,7.985,1.183,-1.472,-1.134,tempo
368675,2.286,7.254,-2.411,-0.04,-1.888,-1.584,tempo
368871,-5.315,7.671,-2.342,3.021,1.956,-2.479,tempo
369063,-0.45,-1.47,-2.772,-1.849,1.511,3.563,tempo
369253,-30.768,11.009,28.022,4.627,2.234,-6.433,tempo
369449,0.663,2.708,0.026,1.018,-0.068,-1.299,tempo
369653,-24.948,27.268,19.824,-0.741,3.205,1.808,tempo
369840,-6.436,-3.39,-5.176,-1.558,2.265,0.976,tempo
370050,-14.451,-2.435,18.893,-3.383,-4.873,8.644,tempo
370255,2.217,-2.739,1.307,0.825,-0.578,-1.84,tempo
370440,-3.776,9.476,10.618,-2.661,0.569,3.879,tempo
370628,0.905,-1.621,7.755,-1.229,6.686,-0.755,tempo
370831,-0.591,0.991,1.451,0.623,-1.743,-3.058,tempo
371028,-1.899,8.538,-3.519,1.721,0.963,-1.869,tempo
371268,-3.603,-2.346,-6.756,-1.628,1.687,2.423,tempo
371473,-56.264,27.438,35.01,-4.11,-2.477,-3.791,tempo
371676,4.518,-4.389,5.207,0.668,-1.716,-1.956,tempo
371878,-6.845,14.818,19.491,-2.106,2.385,3.261,tempo
372072,2.806,-3.926,12.129,0.396,1.555,-1.403,tempo
372273,-1.767,7.954,8.116,-0.525,-0.592,-2.136,tempo
372473,-0.934,8.37,-2.593,3.788,-0.136,-0.345,tempo
372673,-1.865,-1.602,-9.507,-1.518,0.756,-0.582,tempo
372876,-46.538,25.74,30.165,2.268,-3.773,-4.242,tempo
373069,1.456,4.635,-0.649,0.411,-0.053,-0.815,tempo
373272,-8.947,25.055,25.211,-2.769,-3.742,2.144,tempo
373479,-0.493,-2.729,-3.27,-2.232,4.523,0.495,tempo
373670,-3.347,-8.243,14.145,0.403,-1.428,-3.115,tempo
373885,0.364,2.236,-2.952,2.05,-2.082,-2.49,tempo
374083,-3.608,2.986,2.459,-3.311,1.496,3.634,tempo
374278,-10.537,-4.484,4.336,1.061,0.141,0.264,tempo
374478,4.329,-0.591,-0.22,0.053,-0.857,-2.346,tempo
374693,-19.654,14.336,31.469,0.21,3.526,2.401,tempo
374890,-6.61,-3.184,-6.5,-1.66,4.151,1.028,tempo
375093,-37.977,33.224,27.354,-0.564,-6.934,5.381,tempo
375285,4.276,-1.86,0.637,0.564,-2.167,-1.879,tempo
375480,-6.053,9.989,15.352,-1.723,-1.197,2.507,tempo
375668,4.712,4.001,-2.909,-2.394,0.355,1.35,tempo
375881,3.371,-3.39,7.805,-1.114,-2.224,-0.949,tempo
376074,0.833,8.215,-5.801,1.992,1.212,-1.558,tempo
376262,-2.284,0.819,-2.643,-3.517,-2.78,3.588,tempo
376453,-11.916,-2.418,8.016,-0.61,4.691,0.864,tempo
376657,1.65,3.321,1.142,0.996,-0.99,-1.665,tempo
376853,-19.324,27.131,18.062,-0.945,1.15,-0.462,tempo
561913,-6.591,0.984,10.518,-2.787,-2.349,1.127,tempo
562300,4.053,-4.439,2.976,0.824,-2.715,-1.047,tempo
562537,-18.423,16.19,16.781,-1.608,-0.273,1.259,tempo
562738,0.809,-1.331,2.485,-0.882,3.233,1.094,tempo
562933,-11.119,8.145,6.055,0.824,-4.732,-2.489,tempo
563123,3.182,5.614,-1.961,1.082,0.778,-0.409,tempo
563313,-5.411,0.484,0.673,-1.619,-3.45,-0.109,tempo
563505,-7.46,0.797,-3.618,1.25,0.753,-0.911,tempo
563705,2.294,-2.064,1.75,0.795,-2.493,-1.844,tempo
563906,-21.043,12.62,34.175,-0.159,1.196,0.753,tempo
564095,-3.268,-1.765,-2.526,-1.288,1.941,0.492,tempo
